zip,city,state,latitude,longitude
NE32,Monkton,UK,54.97405,-1.48425
NE33,South Shields,UK,54.99860,-1.43230
NE34,Harton,UK,54.96670,-1.40000
NE35,Boldon Colliery,UK,54.95030,-1.46900
NE36,East Boldon,UK,54.94423,-1.44403
NE37,Washington,UK,54.90000,-1.51670
NE38,Washington,UK,54.90000,-1.51670
NE39,High Spen,UK,54.92312,-1.75706
NE4,Blakelaw,UK,54.97400,-1.64470
NE40,Ryton,UK,54.97400,-1.76310
NE41,Wylam,UK,54.97650,-1.82190
NE42,Ovingham,UK,54.96690,-1.87103
NE43,Stocksfield,UK,54.94790,-1.90760
NE44,Healey,UK,54.93802,-1.97103
NE45,Dilston,UK,54.97836,-2.01016
NE46,Chollerton,UK,54.99340,-2.09518
NE47,Bardon Mill,UK,54.92307,-2.24317
NE48,Stannersburn,UK,55.10176,-2.23065
NE49,Melkridge,UK,54.97138,-2.45150
NE5,Wallbottle,UK,54.99600,-1.68890
NE6,Walker,UK,54.97750,-1.56560
NE61,Netherwitton,UK,55.16569,-1.71116
NE62,Stakeford,UK,55.16150,-1.59330
NE63,North Seaton,UK,55.16817,-1.55940
NE64,Woodhorn,UK,55.18940,-1.52400
NE65,Netherton,UK,55.31840,-1.80441
NE66,West Ditchburn,UK,55.41994,-1.79074
NE67,Newham Hall,UK,55.53888,-1.75702
NE68,Seahouses,UK,55.57893,-1.65953
NE69,Bamburgh,UK,55.60523,-1.71782
NE7,Longbenton,UK,55.01780,-1.56940
NE70,Warenton,UK,55.59358,-1.81554
NE71,Fenton,UK,55.55752,-2.05445
NE8,Gateshead,UK,54.96210,-1.60170
NE82,Gateshead,UK,54.96210,-1.60170
NE83,Gateshead,UK,54.93460,-1.61510
NE85,Gateshead,UK,54.92870,-1.57470
NE88,Gateshead,UK,54.96210,-1.60170
NE9,Wrekenton,UK,54.93130,-1.58550
NE92,Gateshead,UK,54.96210,-1.60170
NE98,Gateshead,UK,54.96770,-1.60785
NE99,Newcastle upon Tyne (PO Boxes),UK,54.96580,-1.60580
NG1,Nottingham,UK,52.95360,-1.15050
NG10,New Sawley,UK,52.90147,-1.28717
NG11,Bunny,UK,52.87862,-1.19524
NG12,Stanton-on-the-Wolds,UK,52.90358,-1.04427
NG13,Redmile,UK,52.95257,-0.89417
NG14,Bleasby,UK,53.01377,-1.00620
NG15,Linby,UK,53.06146,-1.20341
NG16,Pinxton,UK,53.02096,-1.29021
NG17,Sutton in Ashfield,UK,53.12837,-1.26768
NG18,Mansfield,UK,53.13330,-1.20000
NG19,Pleasley,UK,53.16900,-1.22050
NG2,West Bridgford,UK,52.92915,-1.11485
NG20,Shirebrook,UK,53.21734,-1.18344
NG21,Haywood Oaks,UK,53.14462,-1.09997
NG22,Boughton,UK,53.18415,-0.95117
NG23,Stubton,UK,53.11408,-0.79916
NG24,Balderton,UK,53.06900,-0.78526
NG25,Southwell,UK,53.06637,-0.96857
NG3,Nottingham,UK,52.95360,-1.15050
NG31,Manthorpe,UK,52.92550,-0.64680
NG32,Knipton,UK,52.94541,-0.63901
NG33,Buckminster,UK,52.81893,-0.57174
NG34,Swaton,UK,52.96024,-0.38495
NG4,Carlton,UK,52.97096,-1.08100
NG5,Redhill,UK,53.00060,-1.13150
NG6,Old Basford,UK,52.99890,-1.19710
NG7,Nottingham,UK,52.95360,-1.15050
NG70,Mansfield,UK,53.13330,-1.20000
NG8,Bilborough,UK,52.96480,-1.21320
NG80,Ruddington,UK,52.89250,-1.14950
NG9,Stapleford,UK,52.91914,-1.24548
NG90,City of Nottingham,UK,52.92630,-1.19150
NN1,Northampton,UK,52.25000,-0.88330
NN10,Higham Ferrers,UK,52.28803,-0.59930
NN11,Lower Shuckburgh,UK,52.21614,-1.17929
NN12,Astcote,UK,52.12114,-1.03124
NN13,Biddlesden,UK,52.03436,-1.14061
NN14,Great Oakley,UK,52.40360,-0.64003
NN15,Burton Latimer,UK,52.36370,-0.67850
NN16,Weekley,UK,52.40790,-0.71160
NN17,Weldon,UK,52.52906,-0.63365
NN18,Little Oakley,UK,52.47830,-0.71370
NN2,Boughton,UK,52.27265,-0.90015
NN29,Bozeat,UK,52.25283,-0.66748
NN3,Moulton,UK,52.27582,-0.83308
NN4,Far Cotton,UK,52.20812,-0.87904
NN5,Dallington,UK,52.24257,-0.93795
NN6,Harrington,UK,52.34139,-0.94737
NN7,Piddington,UK,52.20861,-0.91483
NN8,Wellingborough,UK,52.29475,-0.71175
NN9,Chelveston,UK,52.33031,-0.61577
NP10,Newport,UK,51.58770,-2.99840
NP11,Newport,UK,51.64390,-3.13170
NP12,Blackwood,UK,51.66780,-3.20750
NP13,Abertillery,UK,51.72980,-3.13430
NP15,Usk,UK,51.70350,-2.90330
NP16,Chepstow,UK,51.64090,-2.67680
NP18,Newport,UK,51.60840,-2.94350
NP19,Newport,UK,51.58880,-2.96380
NP20,Newport,UK,51.58770,-2.99840
NP22,Tredegar,UK,51.77250,-3.24680
NP23,Ebbw Vale,UK,51.77710,-3.20790
NP24,New Tredegar,UK,51.72050,-3.24130
NP25,Monmouth,UK,51.81270,-2.71360
NP26,Caldicot,UK,51.58660,-2.75740
NP4,Glascoed,UK,51.71852,-3.03052
NP44,Croes-y-mwyalch,UK,51.65070,-3.01780
NP7,Llanvihangel Gobion,UK,51.85129,-3.03862
NP8,Gaer,UK,51.85892,-3.13283
NR1,Lakenham,UK,52.62710,1.30720
NR10,Fairstead,UK,52.74850,1.24916
NR11,Saxthorpe,UK,52.84664,1.24421
NR12,Bacton,UK,52.74471,1.45073
NR13,Freethorpe Common,UK,52.62461,1.48256
NR14,Ashby St Mary,UK,52.56781,1.37147
NR15,Brooke,UK,52.50137,1.27474
NR16,East Harling,UK,52.47334,1.03208
NR17,Great Ellingham,UK,52.52170,0.95286
NR18,Kimberley,UK,52.57489,1.09535
NR19,Whinburgh,UK,52.68061,0.88482
NR2,Eaton,UK,52.62865,1.28955
NR20,Gressenhall,UK,52.74466,0.97064
NR21,Dunton,UK,52.83983,0.85681
NR22,Great Walsingham,UK,52.88517,0.85842
NR23,Cockthorpe,UK,52.94408,0.87620
NR24,Briston,UK,52.86965,1.04095
NR25,Baconsthorpe,UK,52.91988,1.07667
NR26,Upper Sheringham,UK,52.94080,1.20930
NR27,West Runton,UK,52.91906,1.31625
NR28,Worstead,UK,52.80972,1.39357
NR29,California,UK,52.67039,1.59429
NR3,Norwich,UK,52.62780,1.29830
NR30,West End,UK,52.62998,1.72162
NR31,Hopton,UK,52.57279,1.70429
NR32,Blundeston,UK,52.50262,1.70617
NR33,Carlton Colville,UK,52.43928,1.70619
NR34,Barsham,UK,52.42453,1.58624
NR35,Mettingham,UK,52.46874,1.44251
NR4,Colney,UK,52.61646,1.24368
NR5,Bowthorpe,UK,52.63880,1.21890
NR6,Hellesdon,UK,52.66225,1.27955
NR7,Thorpe St Andrew,UK,52.64305,1.33730
NR8,Ringland,UK,52.67253,1.19853
NR9,Weston Longville,UK,52.64452,1.09288
NR99,Norwich,UK,52.62780,1.29830
NW1,London,UK,51.52988,-0.14718
NW10,London,UK,51.53759,-0.24312
NW11,London,UK,51.57813,-0.19805
NW1W,London,UK,51.53080,-0.13540
NW2,London,UK,51.56080,-0.22332
NW26,London,UK,51.53080,-0.13540
NW3,London,UK,51.54620,-0.16808
NW4,London,UK,51.60000,-0.21670
NW5,London,UK,51.55170,-0.14130
NW6,London,UK,51.54194,-0.19319
NW7,London,UK,51.60940,-0.22730
NW8,London,UK,51.52990,-0.17470
NW9,London,UK,51.58940,-0.25692
OL1,Oldham,UK,53.54050,-2.11830
OL10,Heywood,UK,53.59250,-2.21940
OL11,Slattocks,UK,53.58330,-2.18330
OL12,Shawforth,UK,53.64494,-2.16322
OL13,Stacksteads,UK,53.70145,-2.20363
OL14,Warland,UK,53.71421,-2.11302
OL15,Littleborough,UK,53.64490,-2.09943
OL16,Rochdale,UK,53.61488,-2.13084
OL2,Crompton Fold,UK,53.56590,-2.10300
OL3,Diggle,UK,53.55580,-2.01020
OL4,Grasscroft,UK,53.55000,-2.06670
OL5,Micklehurst,UK,53.51445,-2.03320
OL6,Hurst,UK,53.49410,-2.08660
OL7,Ashton-under-Lyne,UK,53.48880,-2.09890
OL8,Bardsley,UK,53.52600,-2.11730
OL9,Chadderton,UK,53.54050,-2.11830
OL95,Oldham,UK,53.54050,-2.11830
OX1,South Hinksey,UK,51.72478,-1.27500
OX10,North Stoke,UK,51.61515,-1.12674
OX11,Blewbury,UK,51.58722,-1.23552
OX12,Ardington,UK,51.59349,-1.43072
OX13,Longworth,UK,51.67354,-1.35612
OX14,Abingdon,UK,51.64858,-1.25598
OX15,Ratley,UK,52.03769,-1.41986
OX16,Grimsbury,UK,52.06170,-1.34125
OX17,Warmington,UK,52.07670,-1.28002
OX18,Little Barrington,UK,51.77070,-1.61960
OX2,Chawley,UK,51.76277,-1.28794
OX20,Woodstock,UK,51.86152,-1.36730
OX25,Bicester,UK,51.90000,-1.15360
OX26,Bicester,UK,51.90000,-1.15360
OX27,Bicester,UK,51.90000,-1.15360
OX28,Witney,UK,51.78360,-1.48540
OX29,Witney,UK,51.78200,-1.46985
OX3,Marston,UK,51.78040,-1.21717
OX33,Horspath,UK,51.75925,-1.12911
OX39,Chinnor,UK,51.70180,-0.91160
OX4,Iffley,UK,51.72373,-1.22437
OX44,Stadhampton,UK,51.69898,-1.12917
OX49,Watlington,UK,51.64330,-1.00450
OX5,Begbroke,UK,51.84473,-1.25130
OX6,Poundon,UK,51.91522,-1.18399
OX7,Bledington,UK,51.91158,-1.52122
OX8,Sutton,UK,51.78518,-1.37627
OX9,Pyrton,UK,51.72604,-0.98103
PA1,Paisley,UK,55.83170,-4.43250
PA10,Carruthmuir,UK,55.83160,-4.54473
PA11,Quarrier's Village,UK,55.85000,-4.58330
PA12,Lochwinnoch,UK,55.79520,-4.63030
PA13,Cairncurran,UK,55.89470,-4.62640
PA14,Port Glasgow,UK,55.92910,-4.64105
PA15,Greenock,UK,55.94840,-4.76120
PA16,Garvock,UK,55.93690,-4.80646
PA17,Upper Skelmorlie,UK,55.86950,-4.88470
PA18,Wemyss Bay,UK,55.87610,-4.88950
PA19,Castle Levan,UK,55.96160,-4.81790
PA2,Paisley,UK,55.83170,-4.43250
PA20,Kerrycroy,UK,55.82872,-5.05376
PA21,Kilfinan,UK,55.93215,-5.28991
PA22,Ballochandrain,UK,55.99590,-5.16977
PA23,Dunoon,UK,55.98900,-4.98592
PA24,Ardnahein,UK,56.15958,-4.90413
PA25,Hazelbank,UK,56.21450,-5.04220
PA26,Clachan,UK,56.25834,-4.93707
PA27,Glenbranter,UK,56.14258,-5.10017
PA28,Southend,UK,55.50961,-5.54076
PA29,Muasdale,UK,55.77605,-5.49320
PA3,Linwood,UK,55.85160,-4.44600
PA30,Ardrishaig,UK,56.01570,-5.44810
PA31,Achnashelloch,UK,56.11421,-5.45762
PA32,Dalchenna,UK,56.13424,-5.19887
PA33,Lochawe,UK,56.38962,-5.11116
PA34,Arduaine,UK,56.42273,-5.54971
PA35,Cadderlie,UK,56.38369,-5.19230
PA36,Auch,UK,56.53680,-4.75409
PA37,South Shian,UK,56.46651,-5.37051
PA38,Kinlochlaich,UK,56.59393,-5.33477
PA4,Southbar,UK,55.88097,-4.41547
PA41,Ardminish,UK,55.67450,-5.74260
PA42,Lower Killeyan,UK,55.63935,-6.17181
PA43,Bridgend,UK,55.75589,-6.28386
PA44,Cattadale,UK,55.83149,-6.29995
PA45,Ballygrant,UK,55.81900,-6.15930
PA46,Port Askaig,UK,55.85898,-6.11600
PA47,Portnahaven,UK,55.67850,-6.50670
PA48,Kilchiaran,UK,55.73827,-6.38362
PA49,Aruadh,UK,55.77740,-6.40288
PA5,Johnstone,UK,55.83120,-4.50100
PA6,Houston,UK,55.86730,-4.53287
PA60,Tarbert,UK,55.88646,-5.90136
PA61,Balnahard,UK,56.07079,-6.20843
PA62,Lochbuie,UK,56.35600,-5.87310
PA63,Croggan,UK,56.38220,-5.71630
PA64,Lochdon,UK,56.43555,-5.68475
PA65,Garmony,UK,56.46780,-5.69920
PA66,Aridhglas,UK,56.32340,-6.35826
PA67,Scoor,UK,56.31430,-6.23279
PA68,Balnahard,UK,56.43430,-6.14300
PA69,Argyll and Bute,UK,56.37950,-6.07770
PA7,Bishopton,UK,55.90970,-4.50560
PA70,Pennyghael,UK,56.36420,-6.03450
PA71,Knock,UK,56.46670,-5.98330
PA72,Ardnacross,UK,56.50761,-5.96150
PA73,Kilbrenan,UK,56.50072,-6.15638
PA74,Tostarie,UK,56.52197,-6.23397
PA75,Achnadrish,UK,56.60410,-6.19421
PA76,Ruanaich,UK,56.33390,-6.39490
PA77,Caolas,UK,56.48807,-6.86576
PA78,Arnabost,UK,56.62611,-6.55444
PA8,Erskine,UK,55.90050,-4.45030
PA80,Castlebay,UK,56.56620,-5.78430
PA9,Howwood,UK,55.80000,-4.55000
PE1,New England,UK,52.58253,-0.24193
PE10,Grimsthorpe,UK,52.80376,-0.38134
PE11,Church End,UK,52.81630,-0.22127
PE12,Gedney Broadgate,UK,52.72537,-0.01047
PE13,Wisbech,UK,52.67383,0.11728
PE14,Christchurch,UK,52.64054,0.20368
PE15,Purls Bridge,UK,52.50867,0.08866
PE16,Chatteris,UK,52.45400,0.05010
PE19,Yelling,UK,52.23201,-0.24097
PE2,Alwalton,UK,52.55525,-0.26657
PE20,Frampton,UK,52.96066,-0.13083
PE21,Skirbeck,UK,52.96388,-0.01025
PE22,New Bolingbroke,UK,53.06330,0.01023
PE23,Hundleby,UK,53.17304,0.06535
PE24,Anderby,UK,53.17388,0.25940
PE25,Ingoldmells,UK,53.16452,0.33443
PE26,Huntingdon,UK,52.45360,-0.11620
PE27,St. Ives,UK,52.33250,-0.07500
PE28,Huntingdon,UK,52.33050,-0.18650
PE29,Huntingdon,UK,52.33050,-0.18650
PE3,Longthorpe,UK,52.56700,-0.28300
PE30,Gaywood,UK,52.76658,0.42087
PE31,Great Bircham,UK,52.87443,0.62396
PE32,South Acre,UK,52.72798,0.65384
PE33,Thorpland,UK,52.63225,0.46287
PE34,Tilney High End,UK,52.70376,0.33693
PE35,Sandringham,UK,52.83090,0.50700
PE36,Hunstanton,UK,52.94070,0.53978
PE37,Beechamwell,UK,52.62713,0.72060
PE38,Downham Market,UK,52.56103,0.36907
PE4,Walton,UK,52.60700,-0.26950
PE5,Ailsworth,UK,52.57928,-0.36295
PE6,Glinton,UK,52.66212,-0.28451
PE7,Caldecote,UK,52.51083,-0.27019
PE8,Thornhaugh,UK,52.50982,-0.45081
PE9,Ketton,UK,52.66194,-0.46300
PE99,City of Peterborough,UK,52.61400,-0.28720
PH1,Pickston,UK,56.43175,-3.49806
PH10,Craigie,UK,56.60022,-3.49944
PH11,Glenhead Farm,UK,56.71389,-3.29081
PH12,Kirkinch,UK,56.57704,-3.15922
PH13,Arthurstone,UK,56.53444,-3.27746
PH14,Knapp,UK,56.44897,-3.18691
PH15,Aberfeldy,UK,56.60185,-4.03139
PH16,Badyo,UK,56.70678,-3.96471
PH17,Rannoch School,UK,56.67783,-4.39831
PH18,Pitagowan,UK,56.75799,-3.92878
PH19,Dalwhinnie,UK,56.93470,-4.24170
PH2,Colenden,UK,56.37225,-3.35635
PH20,Aberarder,UK,57.05771,-4.15229
PH21,Lynchat,UK,57.11829,-3.98822
PH22,Aviemore,UK,57.19082,-3.81882
PH23,Bogroy,UK,57.28200,-3.81372
PH24,Kinveachy,UK,57.25030,-3.75560
PH25,Aundorach,UK,57.26490,-3.65610
PH26,Lettoch,UK,57.33286,-3.60129
PH3,Millearn,UK,56.30178,-3.70543
PH30,Luibeilt,UK,56.79220,-4.60160
PH31,Roughburn,UK,56.89530,-4.78754
PH32,Fort Augustus,UK,57.14310,-4.68220
PH33,Achagavel,UK,56.78532,-5.16745
PH34,Letter Finlay,UK,56.92587,-4.93652
PH35,Tomdoun,UK,57.08078,-4.90764
PH36,Acharacle,UK,56.69646,-5.80876
PH37,Glenaladale,UK,56.83154,-5.51138
PH38,Inverailort,UK,56.85834,-5.71126
PH39,Portnaluchaig,UK,56.90980,-5.84590
PH4,Blackford,UK,56.25000,-3.76670
PH40,Lettermorar,UK,56.97038,-5.77600
PH41,Tarbet,UK,57.01263,-5.78851
PH42,Galmisdale,UK,56.89698,-6.14154
PH43,Kilmory,UK,57.01540,-6.28150
PH44,A'Chill,UK,57.05680,-6.50370
PH49,Highland,UK,56.67450,-5.11340
PH5,Westerton,UK,56.33210,-3.83290
PH50,Highland,UK,56.71450,-4.96500
PH6,Tullybannocher,UK,56.38994,-4.02891
PH7,Crieff,UK,56.37649,-3.81652
PH8,Scotston,UK,56.55702,-3.61737
PH9,Edradynate,UK,56.64477,-3.68221
PL1,Devonport,UK,50.37435,-4.16420
PL10,Cremyll,UK,50.34091,-4.20040
PL11,Downderry,UK,50.37290,-4.25206
PL12,St Mellion,UK,50.44634,-4.26704
PL13,Morval,UK,50.36005,-4.51401
PL14,Upton Cross,UK,50.46451,-4.46481
PL15,St Giles on the Heath,UK,50.63607,-4.41104
PL16,Chillaton,UK,50.64045,-4.24585
PL17,Stoke Climsland,UK,50.51929,-4.31926
PL18,Chilsworthy,UK,50.51030,-4.20988
PL19,Willsworthy,UK,50.57162,-4.19131
PL2,Plymouth,UK,50.37150,-4.14300
PL20,Buckland Monachorum,UK,50.51386,-4.06233
PL21,Bittaford,UK,50.38369,-3.89957
PL22,Bridgend,UK,50.39221,-4.64028
PL23,Fowey,UK,50.34220,-4.63756
PL24,Tywardreath Highway,UK,50.35580,-4.70211
PL25,St Austell,UK,50.33720,-4.75845
PL26,Victoria,UK,50.34739,-4.82709
PL27,St Minver,UK,50.52926,-4.90611
PL28,Padstow,UK,50.52780,-4.95169
PL29,Port Isaac,UK,50.59310,-4.82880
PL3,Crabtree,UK,50.38790,-4.12710
PL30,Withiel,UK,50.50991,-4.71678
PL31,Bodmin,UK,50.47150,-4.72430
PL32,Camelford,UK,50.63802,-4.65492
PL33,Westdowns,UK,50.62350,-4.73190
PL34,Tintagel,UK,50.66320,-4.75050
PL35,Trevalga,UK,50.68253,-4.67830
PL4,Plymouth,UK,50.37150,-4.14300
PL5,St Budeaux,UK,50.41430,-4.16135
PL6,Maristow,UK,50.41898,-4.11347
PL7,Plympton,UK,50.41702,-4.05129
PL8,Kitley,UK,50.33720,-4.00518
PL9,Staddiscombe,UK,50.34709,-4.09450
PL95,City of Plymouth,UK,50.34710,-4.09450
PO1,Portsea,UK,50.79990,-1.08985
PO10,Westbourne,UK,50.84767,-0.92434
PO11,Northney,UK,50.79850,-0.96979
PO12,Alverstoke,UK,50.79177,-1.13937
PO13,Bridgemary,UK,50.81440,-1.18867
PO14,Titchfield,UK,50.83390,-1.23523
PO15,Whiteley,UK,50.88310,-1.24370
PO16,Fareham,UK,50.84777,-1.15548
PO17,Wickham,UK,50.88813,-1.16045
PO18,Chilgrove,UK,50.88150,-0.80926
PO19,Fishbourne,UK,50.83730,-0.77915
PO2,North End,UK,50.81830,-1.07190
PO20,North Mundham,UK,50.80133,-0.77363
PO21,Bognor Regis,UK,50.77653,-0.71222
PO22,Flansham,UK,50.80320,-0.65327
PO3,Hilsea,UK,50.83100,-1.06530
PO30,Yafford,UK,50.68417,-1.32892
PO31,Cowes,UK,50.75490,-1.31123
PO32,Whippingham,UK,50.74863,-1.27723
PO33,Quarr Hill,UK,50.72468,-1.20408
PO34,Nettlestone,UK,50.71490,-1.11560
PO35,Hillway,UK,50.68630,-1.08280
PO36,Brading,UK,50.66633,-1.17467
PO37,Shanklin,UK,50.62610,-1.17850
PO38,Ventnor,UK,50.60746,-1.25193
PO39,Totland,UK,50.68470,-1.53690
PO4,Eastney,UK,50.78925,-1.06255
PO40,Freshwater,UK,50.68560,-1.51723
PO41,Wellow,UK,50.70136,-1.48001
PO5,Portsmouth,UK,50.79900,-1.09130
PO6,Wymering,UK,50.84730,-1.06047
PO7,Worlds End,UK,50.89539,-1.05321
PO8,Cowplain,UK,50.92219,-1.00087
PO9,Bedhampton,UK,50.85050,-0.99090
PR0,Preston,UK,53.75880,-2.68390
PR1,Preston,UK,53.75822,-2.72290
PR11,Preston,UK,53.79040,-2.68500
PR2,Elston,UK,53.78298,-2.69214
PR25,Leyland,UK,53.69790,-2.68760
PR26,Leyland,UK,53.68770,-2.74090
PR3,Whin Lane End,UK,53.90388,-2.70710
PR4,Cottam,UK,53.75503,-2.83875
PR5,Clayton-le-Woods,UK,53.72710,-2.65642
PR6,Abbey Village,UK,53.69271,-2.58039
PR7,Coppull Moor,UK,53.64461,-2.66701
PR8,Southport,UK,53.62538,-3.02010
PR9,Banks,UK,53.67138,-2.94928
RG1,Reading,UK,51.45630,-0.97110
RG10,Ruscombe,UK,51.48521,-0.84070
RG12,Bracknell South,UK,51.40070,-0.76350
RG14,Newbury,UK,51.40738,-1.32438
RG17,Chilton Foliat,UK,51.42562,-1.48871
RG18,Hermitage,UK,51.44690,-1.24471
RG19,Ashford Hill,UK,51.39020,-1.25570
RG2,Whitley,UK,51.41552,-0.94632
RG20,Ecchinswell,UK,51.41969,-1.34714
RG21,Basingstoke,UK,51.26250,-1.08710
RG22,Kempshott,UK,51.24870,-1.12440
RG23,East Oakley,UK,51.25000,-1.18840
RG24,Old Basing,UK,51.28745,-1.08155
RG25,Ellisfield,UK,51.21709,-1.11281
RG26,Upper Wootton,UK,51.31610,-1.15921
RG27,Winchfield,UK,51.30497,-0.95108
RG28,Whitchurch,UK,51.24503,-1.33012
RG29,Greywell,UK,51.23835,-0.95200
RG30,Reading,UK,51.45150,-1.01410
RG31,Tilehurst,UK,51.45130,-1.04627
RG4,Sonning Eye,UK,51.47845,-0.95083
RG40,Finchampstead,UK,51.38633,-0.84647
RG41,Barkham,UK,51.41563,-0.88130
RG42,Bracknell North,UK,51.43689,-0.75809
RG45,Crowthorne,UK,51.37030,-0.79220
RG5,Woodley,UK,51.45000,-0.88330
RG6,Reading,UK,51.43960,-0.92920
RG7,Stratfield Saye,UK,51.40036,-1.06856
RG8,Goring,UK,51.50568,-1.11046
RG9,Mill End,UK,51.56040,-0.92104
RH1,South Nutfield,UK,51.22891,-0.14396
RH10,Pound Hill,UK,51.12013,-0.11913
RH11,Gossops Green,UK,51.11350,-0.20850
RH12,Bucks Green,UK,51.08465,-0.32762
RH13,Dial Post,UK,51.01257,-0.33574
RH14,Billingshurst,UK,51.03787,-0.50054
RH15,Burgess Hill,UK,50.95840,-0.13290
RH16,Haywards Heath,UK,51.00467,-0.09193
RH17,Slaugham,UK,51.01212,-0.13853
RH18,Wych Cross,UK,51.08142,0.02795
RH19,Saint Hill,UK,51.11742,-0.02217
RH2,Reigate,UK,51.23030,-0.21334
RH20,Sullington,UK,50.93754,-0.48774
RH3,Betchworth,UK,51.23873,-0.25917
RH4,Westcott,UK,51.22835,-0.35290
RH5,Capel,UK,51.19087,-0.34514
RH6,Norwood Hill,UK,51.16789,-0.15741
RH7,Lingfield,UK,51.18672,-0.01832
RH77,Crawley,UK,51.13880,-0.16980
RH8,Limpsfield,UK,51.25545,-0.00045
RH9,South Godstone,UK,51.24840,-0.06780
RM1,London,UK,51.57510,0.18580
RM10,London,UK,51.55000,0.16670
RM11,London,UK,51.55680,0.21660
RM12,London,UK,51.55323,0.20850
RM13,London,UK,51.52230,0.19370
RM14,London,UK,51.55452,0.27388
RM15,South Ockendon,UK,51.50395,0.26750
RM16,North Stifford,UK,51.49590,0.34357
RM17,Little Thurrock,UK,51.47605,0.33135
RM18,East Tilbury,UK,51.47323,0.38840
RM19,Purfleet,UK,51.48390,0.24250
RM2,London,UK,51.58640,0.20270
RM20,West Thurrock,UK,51.47830,0.27670
RM3,London,UK,51.59460,0.23290
RM4,London,UK,51.64540,0.19120
RM5,London,UK,51.59890,0.16600
RM6,London,UK,51.57580,0.12990
RM7,London,UK,51.56020,0.17920
RM8,London,UK,51.54610,0.13890
RM9,London,UK,51.55290,0.12900
S1,Sheffield,UK,53.38300,-1.46590
S10,Fulwood,UK,53.35000,-1.55000
S11,Sheffield,UK,53.36080,-1.50840
S12,Gleadless,UK,53.34850,-1.40680
S13,Handsworth,UK,53.36420,-1.37450
S14,Sheffield,UK,53.34620,-1.44450
S17,Totley,UK,53.32050,-1.54055
S18,Unstone,UK,53.29518,-1.47620
S2,Sheffield,UK,53.38300,-1.46590
S20,Sheffield,UK,53.33470,-1.35200
S21,Sheffield,UK,53.31230,-1.33940
S25,Sheffield,UK,53.36560,-1.21770
S26,Sheffield,UK,53.35290,-1.29150
S3,Sheffield,UK,53.38300,-1.46590
S32,Sheffield,UK,53.29520,-1.65110
S33,Sheffield,UK,53.34440,-1.73950
S35,Chapeltown,UK,53.45810,-1.49740
S36,Sheffield,UK,53.50520,-1.61610
S4,Sheffield,UK,53.38300,-1.46590
S40,Brampton,UK,53.23400,-1.44620
S41,Hasland,UK,53.25833,-1.42500
S42,Cutthorpe,UK,53.21066,-1.44717
S43,Woodthorpe,UK,53.27028,-1.32980
S44,Heath,UK,53.20758,-1.31539
S45,Ashover,UK,53.16159,-1.40043
S49,Chesterfield,UK,53.25000,-1.41670
S5,Sheffield,UK,53.42220,-1.46320
S6,Low Bradfield,UK,53.39310,-1.54520
S60,Treeton,UK,53.40436,-1.34648
S61,Greasbrough,UK,53.45670,-1.37380
S62,Wentworth,UK,53.46473,-1.36407
S63,Bolton upon Dearne,UK,53.50790,-1.34018
S64,Kilnhurst,UK,53.48260,-1.30428
S65,Ravenfield,UK,53.44843,-1.28717
S66,Stainton,UK,53.41711,-1.23470
S7,Sheffield,UK,53.35500,-1.49070
S70,Worsbrough,UK,53.53123,-1.47733
S71,Ardsley,UK,53.57650,-1.44157
S72,South Hiendley,UK,53.57321,-1.38263
S73,Wombwell,UK,53.52670,-1.38930
S74,Elsecar,UK,53.49947,-1.43797
S75,Kexbrough,UK,53.56098,-1.53913
S8,Beauchief,UK,53.34390,-1.47815
S80,Creswell,UK,53.28049,-1.17163
S81,Shireoaks,UK,53.34873,-1.12515
S9,Wincobank,UK,53.40550,-1.40847
S95,Rotherham,UK,53.43495,-1.41100
S96,Sheffield,UK,53.40310,-1.42730
S97,Sheffield,UK,53.46460,-1.34935
S98,Sheffield,UK,53.40410,-1.43130
S99,Sheffield,UK,53.40420,-1.43100
SA1,Landore,UK,51.63398,-3.94848
SA10,Crynant,UK,51.71422,-3.72037
SA11,Aber-pergwm,UK,51.70801,-3.69441
SA12,Cwmafan,UK,51.61182,-3.77030
SA13,Duffryn,UK,51.63321,-3.67089
SA14,Cefneithin,UK,51.76378,-4.08948
SA15,Llanelli,UK,51.74003,-4.18725
SA16,Burry Port,UK,51.68593,-4.26157
SA17,Broadway,UK,51.76146,-4.27827
SA18,Brynamman,UK,51.79185,-3.96678
SA19,Talley,UK,51.92280,-3.95098
SA2,Killay,UK,51.61628,-4.04254
SA20,Abercrychan,UK,52.01661,-3.78581
SA3,Llanddewi,UK,51.59142,-4.13639
SA31,Carmarthen,UK,51.85391,-4.30209
SA32,Brechfa,UK,51.89156,-4.16407
SA33,Laugharne,UK,51.85140,-4.43910
SA34,Hebron,UK,51.86776,-4.62014
SA35,Cwm-Morgan,UK,51.97499,-4.55551
SA36,Hermon,UK,51.95780,-4.60860
SA37,Boncath,UK,52.02878,-4.58652
SA38,Newcastle Emlyn,UK,52.04397,-4.47885
SA39,Pencader,UK,52.01507,-4.24810
SA4,Fforest,UK,51.67023,-4.05913
SA40,Aber,UK,52.08594,-4.17561
SA41,Crymych,UK,51.98668,-4.68779
SA42,Newport,UK,52.01680,-4.84271
SA43,Penparc,UK,52.07603,-4.63760
SA44,Hawen,UK,52.04620,-4.36310
SA45,Gilfachrheda,UK,52.20968,-4.35834
